Date,KeyStatistic,CA,CAQF,MainClientGroup,MainClientGroupQF,Sector,SectorQF,Unit,Value,ValueQF
20130331,Number of Registered Places,S12000050,,Physical and Sensory Impairment,,All Sectors,,Number,24,
20130331,Number of Registered Places,S92000003,d,Physical and Sensory Impairment,,All Sectors,d,Number,669,
20130331,Number of Registered Places,S92000003,,Physical and Sensory Impairment,,Local Authority/Health Board Sectors,,Number,36,
20130331,Number of Registered Places,S92000003,,Physical and Sensory Impairment,,Private Sector,,Number,175,
20130331,Number of Registered Places,S92000003,,Physical and Sensory Impairment,,Voluntary or Not for Profit Sector,,Number,458,
20140331,Number of Registered Places,S12000005,,All Adults,d,All Sectors,d,Number,365,
20140331,Number of Registered Places,S12000005,,All Adults,,Local Authority/Health Board Sectors,,Number,52,
20140331,Number of Registered Places,S12000005,,All Adults,,Private Sector,,Number,261,
20140331,Number of Registered Places,S12000005,,All Adults,,Voluntary or Not for Profit Sector,,Number,52,
20140331,Number of Registered Places,S12000006,,All Adults,d,All Sectors,d,Number,1262,
20140331,Number of Registered Places,S12000006,,All Adults,,Local Authority/Health Board Sectors,,Number,2,
20140331,Number of Registered Places,S12000006,,All Adults,,Private Sector,,Number,988,
20140331,Number of Registered Places,S12000006,,All Adults,,Voluntary or Not for Profit Sector,,Number,272,
20140331,Number of Registered Places,S12000008,,All Adults,d,All Sectors,d,Number,1024,
20140331,Number of Registered Places,S12000008,,All Adults,,Local Authority/Health Board Sectors,,Number,12,
20140331,Number of Registered Places,S12000008,,All Adults,,Private Sector,,Number,1012,
20140331,Number of Registered Places,S12000008,,All Adults,,Voluntary or Not for Profit Sector,,Number,0,
20140331,Number of Registered Places,S12000010,,All Adults,d,All Sectors,d,Number,690,
20140331,Number of Registered Places,S12000010,,All Adults,,Local Authority/Health Board Sectors,,Number,148,
20140331,Number of Registered Places,S12000010,,All Adults,,Private Sector,,Number,482,
20140331,Number of Registered Places,S12000010,,All Adults,,Voluntary or Not for Profit Sector,,Number,60,
20140331,Number of Registered Places,S12000011,,All Adults,d,All Sectors,d,Number,618,
20140331,Number of Registered Places,S12000011,,All Adults,,Local Authority/Health Board Sectors,,Number,34,
20140331,Number of Registered Places,S12000011,,All Adults,,Private Sector,,Number,377,
20140331,Number of Registered Places,S12000011,,All Adults,,Voluntary or Not for Profit Sector,,Number,207,
20140331,Number of Registered Places,S12000013,,All Adults,d,All Sectors,d,Number,217,
20140331,Number of Registered Places,S12000013,,All Adults,,Local Authority/Health Board Sectors,,Number,138,
20140331,Number of Registered Places,S12000013,,All Adults,,Private Sector,,Number,40,
20140331,Number of Registered Places,S12000013,,All Adults,,Voluntary or Not for Profit Sector,,Number,39,
20140331,Number of Registered Places,S12000014,,All Adults,d,All Sectors,d,Number,1121,
20140331,Number of Registered Places,S12000014,,All Adults,,Local Authority/Health Board Sectors,,Number,184,
20140331,Number of Registered Places,S12000014,,All Adults,,Private Sector,,Number,848,
20140331,Number of Registered Places,S12000014,,All Adults,,Voluntary or Not for Profit Sector,,Number,89,
20140331,Number of Registered Places,S12000017,,All Adults,d,All Sectors,d,Number,2109,
20140331,Number of Registered Places,S12000017,,All Adults,,Local Authority/Health Board Sectors,,Number,217,
20140331,Number of Registered Places,S12000017,,All Adults,,Private Sector,,Number,1596,
20140331,Number of Registered Places,S12000017,,All Adults,,Voluntary or Not for Profit Sector,,Number,296,
20140331,Number of Registered Places,S12000018,,All Adults,d,All Sectors,d,Number,870,
20140331,Number of Registered Places,S12000018,,All Adults,,Local Authority/Health Board Sectors,,Number,3,
20140331,Number of Registered Places,S12000018,,All Adults,,Private Sector,,Number,552,
20140331,Number of Registered Places,S12000018,,All Adults,,Voluntary or Not for Profit Sector,,Number,315,
20140331,Number of Registered Places,S12000019,,All Adults,d,All Sectors,d,Number,612,
20140331,Number of Registered Places,S12000019,,All Adults,,Local Authority/Health Board Sectors,,Number,102,
20140331,Number of Registered Places,S12000019,,All Adults,,Private Sector,,Number,414,
20140331,Number of Registered Places,S12000019,,All Adults,,Voluntary or Not for Profit Sector,,Number,96,
20140331,Number of Registered Places,S12000020,,All Adults,d,All Sectors,d,Number,632,
20140331,Number of Registered Places,S12000020,,All Adults,,Local Authority/Health Board Sectors,,Number,13,
20140331,Number of Registered Places,S12000020,,All Adults,,Private Sector,,Number,536,
20140331,Number of Registered Places,S12000020,,All Adults,,Voluntary or Not for Profit Sector,,Number,83,
20140331,Number of Registered Places,S12000021,,All Adults,d,All Sectors,d,Number,1309,
20140331,Number of Registered Places,S12000021,,All Adults,,Local Authority/Health Board Sectors,,Number,40,
20140331,Number of Registered Places,S12000021,,All Adults,,Private Sector,,Number,1139,
20140331,Number of Registered Places,S12000021,,All Adults,,Voluntary or Not for Profit Sector,,Number,130,
20140331,Number of Registered Places,S12000023,,All Adults,d,All Sectors,d,Number,119,
20140331,Number of Registered Places,S12000023,,All Adults,,Local Authority/Health Board Sectors,,Number,115,
20140331,Number of Registered Places,S12000023,,All Adults,,Private Sector,,Number,0,
20140331,Number of Registered Places,S12000023,,All Adults,,Voluntary or Not for Profit Sector,,Number,4,
20140331,Number of Registered Places,S12000026,,All Adults,d,All Sectors,d,Number,823,
20140331,Number of Registered Places,S12000026,,All Adults,,Local Authority/Health Board Sectors,,Number,159,
20140331,Number of Registered Places,S12000026,,All Adults,,Private Sector,,Number,543,
20140331,Number of Registered Places,S12000026,,All Adults,,Voluntary or Not for Profit Sector,,Number,121,
20140331,Number of Registered Places,S12000027,,All Adults,d,All Sectors,d,Number,179,
20140331,Number of Registered Places,S12000027,,All Adults,,Local Authority/Health Board Sectors,,Number,163,
20140331,Number of Registered Places,S12000027,,All Adults,,Private Sector,,Number,0,
20140331,Number of Registered Places,S12000027,,All Adults,,Voluntary or Not for Profit Sector,,Number,16,
20140331,Number of Registered Places,S12000028,,All Adults,d,All Sectors,d,Number,1137,
20140331,Number of Registered Places,S12000028,,All Adults,,Local Authority/Health Board Sectors,,Number,58,
20140331,Number of Registered Places,S12000028,,All Adults,,Private Sector,,Number,923,
20140331,Number of Registered Places,S12000028,,All Adults,,Voluntary or Not for Profit Sector,,Number,156,
20140331,Number of Registered Places,S12000029,,All Adults,d,All Sectors,d,Number,2826,
20140331,Number of Registered Places,S12000029,,All Adults,,Local Authority/Health Board Sectors,,Number,277,
20140331,Number of Registered Places,S12000029,,All Adults,,Private Sector,,Number,2146,
20140331,Number of Registered Places,S12000029,,All Adults,,Voluntary or Not for Profit Sector,,Number,403,
20140331,Number of Registered Places,S12000030,,All Adults,d,All Sectors,d,Number,735,
20140331,Number of Registered Places,S12000030,,All Adults,,Local Authority/Health Board Sectors,,Number,77,
20140331,Number of Registered Places,S12000030,,All Adults,,Private Sector,,Number,530,
20140331,Number of Registered Places,S12000030,,All Adults,,Voluntary or Not for Profit Sector,,Number,128,
20140331,Number of Registered Places,S12000033,,All Adults,d,All Sectors,d,Number,1856,
20140331,Number of Registered Places,S12000033,,All Adults,,Local Authority/Health Board Sectors,,Number,0,
20140331,Number of Registered Places,S12000033,,All Adults,,Private Sector,,Number,1333,
20140331,Number of Registered Places,S12000033,,All Adults,,Voluntary or Not for Profit Sector,,Number,523,
20140331,Number of Registered Places,S12000034,,All Adults,d,All Sectors,d,Number,2119,
20140331,Number of Registered Places,S12000034,,All Adults,,Local Authority/Health Board Sectors,,Number,332,
20140331,Number of Registered Places,S12000034,,All Adults,,Private Sector,,Number,1552,
20140331,Number of Registered Places,S12000034,,All Adults,,Voluntary or Not for Profit Sector,,Number,235,
20140331,Number of Registered Places,S12000035,,All Adults,d,All Sectors,d,Number,651,
20140331,Number of Registered Places,S12000035,,All Adults,,Local Authority/Health Board Sectors,,Number,91,
20140331,Number of Registered Places,S12000035,,All Adults,,Private Sector,,Number,479,
20140331,Number of Registered Places,S12000035,,All Adults,,Voluntary or Not for Profit Sector,,Number,81,
20140331,Number of Registered Places,S12000036,,All Adults,d,All Sectors,d,Number,3251,
20140331,Number of Registered Places,S12000036,,All Adults,,Local Authority/Health Board Sectors,,Number,511,
20140331,Number of Registered Places,S12000036,,All Adults,,Private Sector,,Number,2081,
20140331,Number of Registered Places,S12000036,,All Adults,,Voluntary or Not for Profit Sector,,Number,659,
20140331,Number of Registered Places,S12000038,,All Adults,d,All Sectors,d,Number,1499,
20140331,Number of Registered Places,S12000038,,All Adults,,Local Authority/Health Board Sectors,,Number,190,
20140331,Number of Registered Places,S12000038,,All Adults,,Private Sector,,Number,996,
20140331,Number of Registered Places,S12000038,,All Adults,,Voluntary or Not for Profit Sector,,Number,313,
20140331,Number of Registered Places,S12000039,,All Adults,d,All Sectors,d,Number,573,
20140331,Number of Registered Places,S12000039,,All Adults,,Local Authority/Health Board Sectors,,Number,199,
20140331,Number of Registered Places,S12000039,,All Adults,,Private Sector,,Number,368,
20140331,Number of Registered Places,S12000039,,All Adults,,Voluntary or Not for Profit Sector,,Number,6,
20140331,Number of Registered Places,S12000040,,All Adults,d,All Sectors,d,Number,985,
20140331,Number of Registered Places,S12000040,,All Adults,,Local Authority/Health Board Sectors,,Number,154,
20140331,Number of Registered Places,S12000040,,All Adults,,Private Sector,,Number,730,
20140331,Number of Registered Places,S12000040,,All Adults,,Voluntary or Not for Profit Sector,,Number,101,
20140331,Number of Registered Places,S12000041,,All Adults,d,All Sectors,d,Number,1144,
20140331,Number of Registered Places,S12000041,,All Adults,,Local Authority/Health Board Sectors,,Number,99,
20140331,Number of Registered Places,S12000041,,All Adults,,Private Sector,,Number,979,
20140331,Number of Registered Places,S12000041,,All Adults,,Voluntary or Not for Profit Sector,,Number,66,
20140331,Number of Registered Places,S12000042,,All Adults,d,All Sectors,d,Number,1243,
20140331,Number of Registered Places,S12000042,,All Adults,,Local Authority/Health Board Sectors,,Number,155,
20140331,Number of Registered Places,S12000042,,All Adults,,Private Sector,,Number,999,
20140331,Number of Registered Places,S12000042,,All Adults,,Voluntary or Not for Profit Sector,,Number,89,
20140331,Number of Registered Places,S12000045,,All Adults,d,All Sectors,d,Number,833,
20140331,Number of Registered Places,S12000045,,All Adults,,Local Authority/Health Board Sectors,,Number,11,
20140331,Number of Registered Places,S12000045,,All Adults,,Private Sector,,Number,810,
20140331,Number of Registered Places,S12000045,,All Adults,,Voluntary or Not for Profit Sector,,Number,12,
20140331,Number of Registered Places,S12000047,,All Adults,d,All Sectors,d,Number,3069,
20140331,Number of Registered Places,S12000047,,All Adults,,Local Authority/Health Board Sectors,,Number,368,
20140331,Number of Registered Places,S12000047,,All Adults,,Private Sector,,Number,2586,
20140331,Number of Registered Places,S12000047,,All Adults,,Voluntary or Not for Profit Sector,,Number,115,
20140331,Number of Registered Places,S12000048,,All Adults,d,All Sectors,d,Number,1748,
20140331,Number of Registered Places,S12000048,,All Adults,,Local Authority/Health Board Sectors,,Number,120,
20140331,Number of Registered Places,S12000048,,All Adults,,Private Sector,,Number,1368,
20140331,Number of Registered Places,S12000048,,All Adults,,Voluntary or Not for Profit Sector,,Number,260,
20140331,Number of Registered Places,S12000049,,All Adults,d,All Sectors,d,Number,4962,
20140331,Number of Registered Places,S12000049,,All Adults,,Local Authority/Health Board Sectors,,Number,617,
20140331,Number of Registered Places,S12000049,,All Adults,,Private Sector,,Number,3435,
20140331,Number of Registered Places,S12000049,,All Adults,,Voluntary or Not for Profit Sector,,Number,910,
20140331,Number of Registered Places,S12000050,,All Adults,d,All Sectors,d,Number,1921,
20140331,Number of Registered Places,S12000050,,All Adults,,Local Authority/Health Board Sectors,,Number,122,
20140331,Number of Registered Places,S12000050,,All Adults,,Private Sector,,Number,1753,
20140331,Number of Registered Places,S12000050,,All Adults,,Voluntary or Not for Profit Sector,,Number,46,
20140331,Number of Registered Places,S92000003,d,All Adults,d,All Sectors,d,Number,42502,
20140331,Number of Registered Places,S92000003,,All Adults,d,Local Authority/Health Board Sectors,,Number,4763,
20140331,Number of Registered Places,S92000003,,All Adults,d,Private Sector,,Number,31856,
20140331,Number of Registered Places,S92000003,,All Adults,d,Voluntary or Not for Profit Sector,,Number,5883,
20140331,Number of Registered Places,S12000005,,Learning Disabilities,,All Sectors,,Number,122,
20140331,Number of Registered Places,S12000006,,Learning Disabilities,,All Sectors,,Number,45,
20140331,Number of Registered Places,S12000008,,Learning Disabilities,,All Sectors,,Number,58,
20140331,Number of Registered Places,S12000010,,Learning Disabilities,,All Sectors,,Number,7,
20140331,Number of Registered Places,S12000011,,Learning Disabilities,,All Sectors,,Number,10,
20140331,Number of Registered Places,S12000013,,Learning Disabilities,,All Sectors,,Number,11,
20140331,Number of Registered Places,S12000014,,Learning Disabilities,,All Sectors,,Number,113,
20140331,Number of Registered Places,S12000017,,Learning Disabilities,,All Sectors,,Number,127,
20140331,Number of Registered Places,S12000018,,Learning Disabilities,,All Sectors,,Number,47,
20140331,Number of Registered Places,S12000019,,Learning Disabilities,,All Sectors,,Number,56,
20140331,Number of Registered Places,S12000020,,Learning Disabilities,,All Sectors,,Number,31,
20140331,Number of Registered Places,S12000021,,Learning Disabilities,,All Sectors,,Number,90,
20140331,Number of Registered Places,S12000023,,Learning Disabilities,,All Sectors,,Number,6,
20140331,Number of Registered Places,S12000026,,Learning Disabilities,,All Sectors,,Number,73,
20140331,Number of Registered Places,S12000027,,Learning Disabilities,,All Sectors,,Number,9,
20140331,Number of Registered Places,S12000028,,Learning Disabilities,,All Sectors,,Number,89,
20140331,Number of Registered Places,S12000029,,Learning Disabilities,,All Sectors,,Number,128,
20140331,Number of Registered Places,S12000030,,Learning Disabilities,,All Sectors,,Number,73,
20140331,Number of Registered Places,S12000033,,Learning Disabilities,,All Sectors,,Number,157,
20140331,Number of Registered Places,S12000034,,Learning Disabilities,,All Sectors,,Number,162,
20140331,Number of Registered Places,S12000035,,Learning Disabilities,,All Sectors,,Number,14,
20140331,Number of Registered Places,S12000036,,Learning Disabilities,,All Sectors,,Number,113,
20140331,Number of Registered Places,S12000038,,Learning Disabilities,,All Sectors,,Number,27,
20140331,Number of Registered Places,S12000039,,Learning Disabilities,,All Sectors,,Number,6,
20140331,Number of Registered Places,S12000040,,Learning Disabilities,,All Sectors,,Number,73,
20140331,Number of Registered Places,S12000041,,Learning Disabilities,,All Sectors,,Number,41,
20140331,Number of Registered Places,S12000042,,Learning Disabilities,,All Sectors,,Number,50,
20140331,Number of Registered Places,S12000045,,Learning Disabilities,,All Sectors,,Number,21,
20140331,Number of Registered Places,S12000047,,Learning Disabilities,,All Sectors,,Number,64,
20140331,Number of Registered Places,S12000048,,Learning Disabilities,,All Sectors,,Number,115,
20140331,Number of Registered Places,S12000049,,Learning Disabilities,,All Sectors,,Number,67,
20140331,Number of Registered Places,S12000050,,Learning Disabilities,,All Sectors,,Number,23,
20140331,Number of Registered Places,S92000003,d,Learning Disabilities,,All Sectors,d,Number,2028,
20140331,Number of Registered Places,S92000003,,Learning Disabilities,,Local Authority/Health Board Sectors,,Number,202,
20140331,Number of Registered Places,S92000003,,Learning Disabilities,,Private Sector,,Number,795,
20140331,Number of Registered Places,S92000003,,Learning Disabilities,,Voluntary or Not for Profit Sector,,Number,1031,
20140331,Number of Registered Places,S12000005,,Mental Health Problems,,All Sectors,,Number,25,
20140331,Number of Registered Places,S12000006,,Mental Health Problems,,All Sectors,,Number,76,
20140331,Number of Registered Places,S12000008,,Mental Health Problems,,All Sectors,,Number,25,
20140331,Number of Registered Places,S12000010,,Mental Health Problems,,All Sectors,,Number,0,
20140331,Number of Registered Places,S12000011,,Mental Health Problems,,All Sectors,,Number,0,
20140331,Number of Registered Places,S12000013,,Mental Health Problems,,All Sectors,,Number,0,
20140331,Number of Registered Places,S12000014,,Mental Health Problems,,All Sectors,,Number,27,
20140331,Number of Registered Places,S12000017,,Mental Health Problems,,All Sectors,,Number,96,
20140331,Number of Registered Places,S12000018,,Mental Health Problems,,All Sectors,,Number,9,
20140331,Number of Registered Places,S12000019,,Mental Health Problems,,All Sectors,,Number,0,
20140331,Number of Registered Places,S12000020,,Mental Health Problems,,All Sectors,,Number,5,
20140331,Number of Registered Places,S12000021,,Mental Health Problems,,All Sectors,,Number,8,
20140331,Number of Registered Places,S12000023,,Mental Health Problems,,All Sectors,,Number,0,
20140331,Number of Registered Places,S12000026,,Mental Health Problems,,All Sectors,,Number,0,
20140331,Number of Registered Places,S12000027,,Mental Health Problems,,All Sectors,,Number,0,
20140331,Number of Registered Places,S12000028,,Mental Health Problems,,All Sectors,,Number,0,
20140331,Number of Registered Places,S12000029,,Mental Health Problems,,All Sectors,,Number,46,
20140331,Number of Registered Places,S12000030,,Mental Health Problems,,All Sectors,,Number,91,
20140331,Number of Registered Places,S12000033,,Mental Health Problems,,All Sectors,,Number,82,
20140331,Number of Registered Places,S12000034,,Mental Health Problems,,All Sectors,,Number,44,
20140331,Number of Registered Places,S12000035,,Mental Health Problems,,All Sectors,,Number,0,
20140331,Number of Registered Places,S12000036,,Mental Health Problems,,All Sectors,,Number,15,
20140331,Number of Registered Places,S12000038,,Mental Health Problems,,All Sectors,,Number,0,
20140331,Number of Registered Places,S12000039,,Mental Health Problems,,All Sectors,,Number,0,
20140331,Number of Registered Places,S12000040,,Mental Health Problems,,All Sectors,,Number,0,
20140331,Number of Registered Places,S12000041,,Mental Health Problems,,All Sectors,,Number,0,
20140331,Number of Registered Places,S12000042,,Mental Health Problems,,All Sectors,,Number,49,
20140331,Number of Registered Places,S12000045,,Mental Health Problems,,All Sectors,,Number,68,
20140331,Number of Registered Places,S12000047,,Mental Health Problems,,All Sectors,,Number,32,
20140331,Number of Registered Places,S12000048,,Mental Health Problems,,All Sectors,,Number,0,
20140331,Number of Registered Places,S12000049,,Mental Health Problems,,All Sectors,,Number,262,
20140331,Number of Registered Places,S12000050,,Mental Health Problems,,All Sectors,,Number,80,
20140331,Number of Registered Places,S92000003,d,Mental Health Problems,,All Sectors,d,Number,1040,
20140331,Number of Registered Places,S92000003,,Mental Health Problems,,Local Authority/Health Board Sectors,,Number,0,
20140331,Number of Registered Places,S92000003,,Mental Health Problems,,Private Sector,,Number,618,
20140331,Number of Registered Places,S92000003,,Mental Health Problems,,Voluntary or Not for Profit Sector,,Number,422,
20140331,Number of Registered Places,S12000005,,Older People Aged 65 and Older,,All Sectors,d,Number,218,
20140331,Number of Registered Places,S12000005,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,52,
20140331,Number of Registered Places,S12000005,,Older People Aged 65 and Older,,Private Sector,,Number,166,
20140331,Number of Registered Places,S12000005,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,0,
20140331,Number of Registered Places,S12000006,,Older People Aged 65 and Older,,All Sectors,d,Number,1136,
20140331,Number of Registered Places,S12000006,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,0,
20140331,Number of Registered Places,S12000006,,Older People Aged 65 and Older,,Private Sector,,Number,895,
20140331,Number of Registered Places,S12000006,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,241,
20140331,Number of Registered Places,S12000008,,Older People Aged 65 and Older,,All Sectors,d,Number,931,
20140331,Number of Registered Places,S12000008,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,2,
20140331,Number of Registered Places,S12000008,,Older People Aged 65 and Older,,Private Sector,,Number,929,
20140331,Number of Registered Places,S12000008,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,0,
20140331,Number of Registered Places,S12000010,,Older People Aged 65 and Older,,All Sectors,d,Number,660,
20140331,Number of Registered Places,S12000010,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,148,
20140331,Number of Registered Places,S12000010,,Older People Aged 65 and Older,,Private Sector,,Number,475,
20140331,Number of Registered Places,S12000010,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,37,
20140331,Number of Registered Places,S12000011,,Older People Aged 65 and Older,,All Sectors,d,Number,608,
20140331,Number of Registered Places,S12000011,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,34,
20140331,Number of Registered Places,S12000011,,Older People Aged 65 and Older,,Private Sector,,Number,377,
20140331,Number of Registered Places,S12000011,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,197,
20140331,Number of Registered Places,S12000013,,Older People Aged 65 and Older,,All Sectors,d,Number,206,
20140331,Number of Registered Places,S12000013,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,127,
20140331,Number of Registered Places,S12000013,,Older People Aged 65 and Older,,Private Sector,,Number,40,
20140331,Number of Registered Places,S12000013,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,39,
20140331,Number of Registered Places,S12000014,,Older People Aged 65 and Older,,All Sectors,d,Number,981,
20140331,Number of Registered Places,S12000014,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,168,
20140331,Number of Registered Places,S12000014,,Older People Aged 65 and Older,,Private Sector,,Number,753,
20140331,Number of Registered Places,S12000014,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,60,
20140331,Number of Registered Places,S12000017,,Older People Aged 65 and Older,,All Sectors,d,Number,1812,
20140331,Number of Registered Places,S12000017,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,205,
20140331,Number of Registered Places,S12000017,,Older People Aged 65 and Older,,Private Sector,,Number,1394,
20140331,Number of Registered Places,S12000017,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,213,
20140331,Number of Registered Places,S12000018,,Older People Aged 65 and Older,,All Sectors,d,Number,753,
20140331,Number of Registered Places,S12000018,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,3,
20140331,Number of Registered Places,S12000018,,Older People Aged 65 and Older,,Private Sector,,Number,552,
20140331,Number of Registered Places,S12000018,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,198,
20140331,Number of Registered Places,S12000019,,Older People Aged 65 and Older,,All Sectors,d,Number,556,
20140331,Number of Registered Places,S12000019,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,102,
20140331,Number of Registered Places,S12000019,,Older People Aged 65 and Older,,Private Sector,,Number,406,
20140331,Number of Registered Places,S12000019,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,48,
20140331,Number of Registered Places,S12000020,,Older People Aged 65 and Older,,All Sectors,d,Number,592,
20140331,Number of Registered Places,S12000020,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,0,
20140331,Number of Registered Places,S12000020,,Older People Aged 65 and Older,,Private Sector,,Number,536,
20140331,Number of Registered Places,S12000020,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,56,
20140331,Number of Registered Places,S12000021,,Older People Aged 65 and Older,,All Sectors,d,Number,1164,
20140331,Number of Registered Places,S12000021,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,40,
20140331,Number of Registered Places,S12000021,,Older People Aged 65 and Older,,Private Sector,,Number,1056,
20140331,Number of Registered Places,S12000021,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,68,
20140331,Number of Registered Places,S12000023,,Older People Aged 65 and Older,,All Sectors,d,Number,111,
20140331,Number of Registered Places,S12000023,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,111,
20140331,Number of Registered Places,S12000023,,Older People Aged 65 and Older,,Private Sector,,Number,0,
20140331,Number of Registered Places,S12000023,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,0,
20140331,Number of Registered Places,S12000026,,Older People Aged 65 and Older,,All Sectors,d,Number,750,
20140331,Number of Registered Places,S12000026,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,159,
20140331,Number of Registered Places,S12000026,,Older People Aged 65 and Older,,Private Sector,,Number,543,
20140331,Number of Registered Places,S12000026,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,48,
20140331,Number of Registered Places,S12000027,,Older People Aged 65 and Older,,All Sectors,d,Number,170,
20140331,Number of Registered Places,S12000027,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,154,
20140331,Number of Registered Places,S12000027,,Older People Aged 65 and Older,,Private Sector,,Number,0,
20140331,Number of Registered Places,S12000027,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,16,
20140331,Number of Registered Places,S12000028,,Older People Aged 65 and Older,,All Sectors,d,Number,1048,
20140331,Number of Registered Places,S12000028,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,54,
20140331,Number of Registered Places,S12000028,,Older People Aged 65 and Older,,Private Sector,,Number,899,
20140331,Number of Registered Places,S12000028,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,95,
20140331,Number of Registered Places,S12000029,,Older People Aged 65 and Older,,All Sectors,d,Number,2588,
20140331,Number of Registered Places,S12000029,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,277,
20140331,Number of Registered Places,S12000029,,Older People Aged 65 and Older,,Private Sector,,Number,2045,
20140331,Number of Registered Places,S12000029,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,266,
20140331,Number of Registered Places,S12000030,,Older People Aged 65 and Older,,All Sectors,d,Number,554,
20140331,Number of Registered Places,S12000030,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,77,
20140331,Number of Registered Places,S12000030,,Older People Aged 65 and Older,,Private Sector,,Number,430,
20140331,Number of Registered Places,S12000030,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,47,
20140331,Number of Registered Places,S12000033,,Older People Aged 65 and Older,,All Sectors,d,Number,1488,
20140331,Number of Registered Places,S12000033,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,0,
20140331,Number of Registered Places,S12000033,,Older People Aged 65 and Older,,Private Sector,,Number,1290,
20140331,Number of Registered Places,S12000033,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,198,
20140331,Number of Registered Places,S12000034,,Older People Aged 65 and Older,,All Sectors,d,Number,1913,
20140331,Number of Registered Places,S12000034,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,307,
20140331,Number of Registered Places,S12000034,,Older People Aged 65 and Older,,Private Sector,,Number,1494,
20140331,Number of Registered Places,S12000034,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,112,
20140331,Number of Registered Places,S12000035,,Older People Aged 65 and Older,,All Sectors,d,Number,637,
20140331,Number of Registered Places,S12000035,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,91,
20140331,Number of Registered Places,S12000035,,Older People Aged 65 and Older,,Private Sector,,Number,467,
20140331,Number of Registered Places,S12000035,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,79,
20140331,Number of Registered Places,S12000036,,Older People Aged 65 and Older,,All Sectors,d,Number,3048,
20140331,Number of Registered Places,S12000036,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,487,
20140331,Number of Registered Places,S12000036,,Older People Aged 65 and Older,,Private Sector,,Number,2055,
20140331,Number of Registered Places,S12000036,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,506,
20140331,Number of Registered Places,S12000038,,Older People Aged 65 and Older,,All Sectors,d,Number,1452,
20140331,Number of Registered Places,S12000038,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,180,
20140331,Number of Registered Places,S12000038,,Older People Aged 65 and Older,,Private Sector,,Number,988,
20140331,Number of Registered Places,S12000038,,Older People Aged 65 and Older,,Voluntary or Not for Profit Sector,,Number,284,
20140331,Number of Registered Places,S12000039,,Older People Aged 65 and Older,,All Sectors,d,Number,567,
20140331,Number of Registered Places,S12000039,,Older People Aged 65 and Older,,Local Authority/Health Board Sectors,,Number,199,
20140331,Number of Registered Places,S12000039,,Older People Aged 65 and Older,,Private Sector,,Number,368,
